customer_id,order_id,order_date,product_id,product_category,quantity,unit_price,total_amount
459,ORD_459_591644,2025-07-31,PROD_CLO_59,Clothing,3,31.15,93.44
678,ORD_678_408433,2025-07-31,PROD_SPO_16,Sports,2,100.26,200.52
563,ORD_563_631297,2025-07-31,PROD_BEA_8,Beauty,2,37.3,74.59
297,ORD_297_524252,2025-07-31,PROD_BOO_50,Books,1,10.12,10.12
437,ORD_437_819150,2025-07-31,PROD_BOO_73,Books,2,4.6,9.19
437,ORD_437_819150,2025-07-31,PROD_ELE_51,Electronics,1,236.42,236.42
437,ORD_437_819150,2025-07-31,PROD_SPO_44,Sports,2,56.98,113.96
437,ORD_437_819150,2025-07-31,PROD_BEA_43,Beauty,1,65.76,65.76
587,ORD_587_236523,2025-07-31,PROD_HOM_27,Home & Garden,1,73.54,73.54
437,ORD_437_534153,2025-07-31,PROD_CLO_6,Clothing,1,84.89,84.89
762,ORD_762_938672,2025-07-31,PROD_BEA_42,Beauty,1,45.52,45.52
657,ORD_657_454820,2025-07-31,PROD_BOO_27,Books,1,5.0,5.0
294,ORD_294_597126,2025-07-31,PROD_BEA_17,Beauty,1,48.1,48.1
587,ORD_587_236523,2025-07-31,PROD_CLO_28,Clothing,1,112.2,112.2
294,ORD_294_847362,2025-07-31,PROD_BEA_55,Beauty,1,26.96,26.96
587,ORD_587_236523,2025-07-31,PROD_SPO_56,Sports,3,63.78,191.33
159,ORD_159_695361,2025-07-31,PROD_BOO_25,Books,2,18.43,36.85
704,ORD_704_757286,2025-07-31,PROD_BEA_11,Beauty,1,29.6,29.6
601,ORD_601_429196,2025-07-31,PROD_HOM_59,Home & Garden,1,88.78,88.78
336,ORD_336_229221,2025-07-31,PROD_SPO_1,Sports,1,78.9,78.9
538,ORD_538_847159,2025-07-31,PROD_BEA_71,Beauty,1,24.72,24.72
161,ORD_161_502206,2025-07-31,PROD_BEA_31,Beauty,2,55.67,111.35
15,ORD_15_161483,2025-07-31,PROD_CLO_22,Clothing,1,53.81,53.81
483,ORD_483_721894,2025-07-31,PROD_CLO_23,Clothing,1,109.53,109.53
336,ORD_336_229221,2025-07-31,PROD_CLO_6,Clothing,1,112.61,112.61
366,ORD_366_234475,2025-07-31,PROD_CLO_7,Clothing,1,15.8,15.8
79,ORD_79_772875,2025-08-01,PROD_HOM_3,Home & Garden,1,142.66,142.66
111,ORD_111_434165,2025-08-01,PROD_CLO_13,Clothing,2,40.26,80.53
286,ORD_286_626491,2025-08-01,PROD_BEA_67,Beauty,3,61.27,183.82
207,ORD_207_123682,2025-08-01,PROD_HOM_44,Home & Garden,1,87.53,87.53
457,ORD_457_597938,2025-08-01,PROD_BOO_18,Books,2,22.23,44.45
493,ORD_493_593869,2025-08-01,PROD_CLO_63,Clothing,1,78.16,78.16
181,ORD_181_277487,2025-08-01,PROD_HOM_18,Home & Garden,1,96.7,96.7
286,ORD_286_626491,2025-08-01,PROD_BEA_74,Beauty,1,18.13,18.13
27,ORD_27_379766,2025-08-01,PROD_HOM_21,Home & Garden,1,44.28,44.28
30,ORD_30_173372,2025-08-01,PROD_BEA_41,Beauty,2,65.55,131.09
331,ORD_331_922116,2025-08-01,PROD_BOO_41,Books,1,14.23,14.23
517,ORD_517_196973,2025-08-01,PROD_BOO_42,Books,1,13.91,13.91
469,ORD_469_202444,2025-08-01,PROD_SPO_68,Sports,1,42.59,42.59
78,ORD_78_786735,2025-08-01,PROD_CLO_13,Clothing,3,68.12,204.35
78,ORD_78_974190,2025-08-01,PROD_BEA_63,Beauty,2,34.26,68.53
30,ORD_30_173372,2025-08-01,PROD_CLO_43,Clothing,1,71.5,71.5
688,ORD_688_929696,2025-08-01,PROD_BEA_73,Beauty,2,40.85,81.69
604,ORD_604_121817,2025-08-01,PROD_CLO_25,Clothing,1,74.1,74.1
370,ORD_370_541996,2025-08-01,PROD_HOM_64,Home & Garden,2,5.44,10.88
79,ORD_79_772875,2025-08-01,PROD_CLO_7,Clothing,1,42.6,42.6
181,ORD_181_277487,2025-08-01,PROD_CLO_70,Clothing,1,43.13,43.13
567,ORD_567_363470,2025-08-01,PROD_BEA_66,Beauty,1,42.14,42.14
174,ORD_174_176319,2025-08-01,PROD_BEA_72,Beauty,1,36.36,36.36
517,ORD_517_196973,2025-08-01,PROD_BOO_8,Books,1,16.28,16.28
611,ORD_611_560438,2025-08-01,PROD_BOO_54,Books,2,4.84,9.67
563,ORD_563_592640,2025-08-01,PROD_BEA_72,Beauty,2,82.98,165.95
563,ORD_563_592640,2025-08-01,PROD_BEA_61,Beauty,1,55.61,55.61
394,ORD_394_772925,2025-08-01,PROD_CLO_50,Clothing,1,83.63,83.63
235,ORD_235_409898,2025-08-01,PROD_BEA_7,Beauty,1,47.84,47.84
110,ORD_110_187949,2025-08-01,PROD_HOM_21,Home & Garden,1,81.47,81.47
423,ORD_423_211957,2025-08-01,PROD_CLO_24,Clothing,3,36.29,108.87
252,ORD_252_373668,2025-08-01,PROD_CLO_41,Clothing,1,51.02,51.02
605,ORD_605_235367,2025-08-01,PROD_BEA_23,Beauty,1,5.0,5.0
498,ORD_498_239158,2025-08-01,PROD_HOM_46,Home & Garden,1,78.86,78.86
152,ORD_152_513697,2025-08-01,PROD_CLO_45,Clothing,1,58.09,58.09
252,ORD_252_373668,2025-08-01,PROD_BEA_42,Beauty,1,10.17,10.17
370,ORD_370_541996,2025-08-01,PROD_HOM_18,Home & Garden,1,105.52,105.52
493,ORD_493_593869,2025-08-01,PROD_BEA_75,Beauty,1,17.9,17.9
313,ORD_313_802382,2025-08-01,PROD_BEA_13,Beauty,1,49.28,49.28
313,ORD_313_802382,2025-08-01,PROD_BOO_67,Books,1,31.99,31.99
313,ORD_313_802382,2025-08-01,PROD_BEA_67,Beauty,2,41.84,83.69
313,ORD_313_802382,2025-08-01,PROD_SPO_44,Sports,1,151.67,151.67
567,ORD_567_363470,2025-08-01,PROD_ELE_59,Electronics,1,335.12,335.12
611,ORD_611_560438,2025-08-01,PROD_CLO_1,Clothing,2,4.38,8.76
423,ORD_423_211957,2025-08-01,PROD_BEA_17,Beauty,1,16.76,16.76
608,ORD_608_370346,2025-08-01,PROD_HOM_44,Home & Garden,1,111.05,111.05
95,ORD_95_514463,2025-08-01,PROD_CLO_8,Clothing,2,68.0,136.0
228,ORD_228_866260,2025-08-01,PROD_CLO_14,Clothing,1,70.98,70.98
644,ORD_644_782540,2025-08-01,PROD_CLO_4,Clothing,2,87.73,175.45
336,ORD_336_409307,2025-08-01,PROD_BEA_39,Beauty,3,21.16,63.49
73,ORD_73_943298,2025-08-01,PROD_ELE_15,Electronics,2,324.23,648.45
43,ORD_43_962276,2025-08-01,PROD_CLO_56,Clothing,2,14.63,29.26
461,ORD_461_948188,2025-08-01,PROD_BEA_37,Beauty,1,15.52,15.52
487,ORD_487_710256,2025-08-01,PROD_BEA_6,Beauty,2,6.64,13.27
570,ORD_570_775591,2025-08-01,PROD_BEA_6,Beauty,1,36.2,36.2
461,ORD_461_948188,2025-08-01,PROD_HOM_4,Home & Garden,1,108.26,108.26
614,ORD_614_324116,2025-08-01,PROD_CLO_12,Clothing,2,47.19,94.38
487,ORD_487_710256,2025-08-01,PROD_CLO_18,Clothing,3,69.43,208.28
214,ORD_214_749498,2025-08-01,PROD_SPO_7,Sports,1,105.94,105.94
252,ORD_252_373668,2025-08-01,PROD_HOM_51,Home & Garden,2,204.0,408.0
150,ORD_150_412071,2025-08-01,PROD_CLO_37,Clothing,1,66.42,66.42
320,ORD_320_244892,2025-08-01,PROD_CLO_53,Clothing,1,13.85,13.85
678,ORD_678_807835,2025-08-01,PROD_BEA_28,Beauty,1,31.98,31.98
747,ORD_747_766511,2025-08-01,PROD_BEA_40,Beauty,1,82.62,82.62
644,ORD_644_782540,2025-08-01,PROD_CLO_59,Clothing,1,98.33,98.33
174,ORD_174_319036,2025-08-01,PROD_BEA_2,Beauty,1,39.8,39.8
224,ORD_224_991401,2025-08-01,PROD_CLO_9,Clothing,2,60.9,121.8
238,ORD_238_832614,2025-08-01,PROD_BOO_56,Books,1,12.58,12.58
678,ORD_678_807835,2025-08-01,PROD_BOO_69,Books,1,19.31,19.31
570,ORD_570_775591,2025-08-01,PROD_SPO_63,Sports,1,86.86,86.86
238,ORD_238_832614,2025-08-01,PROD_BEA_31,Beauty,1,43.08,43.08
570,ORD_570_775591,2025-08-01,PROD_BOO_3,Books,1,27.73,27.73
644,ORD_644_782540,2025-08-01,PROD_CLO_67,Clothing,2,55.39,110.79
43,ORD_43_962276,2025-08-01,PROD_CLO_14,Clothing,1,51.57,51.57
238,ORD_238_832614,2025-08-01,PROD_CLO_8,Clothing,1,123.61,123.61
729,ORD_729_388584,2025-08-01,PROD_HOM_48,Home & Garden,1,96.55,96.55
729,ORD_729_388584,2025-08-01,PROD_BOO_57,Books,2,7.3,14.61
95,ORD_95_514463,2025-08-01,PROD_BOO_1,Books,2,9.6,19.21
11,ORD_11_341292,2025-08-01,PROD_CLO_29,Clothing,1,86.79,86.79
174,ORD_174_319036,2025-08-01,PROD_BEA_39,Beauty,1,52.73,52.73
43,ORD_43_962276,2025-08-01,PROD_CLO_63,Clothing,1,61.52,61.52
336,ORD_336_409307,2025-08-01,PROD_BOO_19,Books,2,22.6,45.19
320,ORD_320_244892,2025-08-01,PROD_SPO_66,Sports,1,38.68,38.68
600,ORD_600_212860,2025-08-01,PROD_BEA_66,Beauty,1,56.9,56.9
330,ORD_330_614379,2025-08-01,PROD_BEA_71,Beauty,1,44.64,44.64
174,ORD_174_176319,2025-08-01,PROD_CLO_25,Clothing,2,98.64,197.28
371,ORD_371_460857,2025-08-01,PROD_BEA_53,Beauty,1,38.5,38.5
174,ORD_174_859782,2025-08-01,PROD_BOO_7,Books,2,5.0,10.0
260,ORD_260_281201,2025-08-01,PROD_HOM_46,Home & Garden,3,90.36,271.07
174,ORD_174_859782,2025-08-01,PROD_BEA_25,Beauty,1,29.7,29.7
371,ORD_371_460857,2025-08-01,PROD_BEA_3,Beauty,1,13.68,13.68
747,ORD_747_766511,2025-08-01,PROD_HOM_12,Home & Garden,1,93.16,93.16
623,ORD_623_598312,2025-08-01,PROD_SPO_17,Sports,1,24.98,24.98
487,ORD_487_710256,2025-08-01,PROD_CLO_13,Clothing,1,81.6,81.6
614,ORD_614_324116,2025-08-01,PROD_HOM_40,Home & Garden,2,89.61,179.21
73,ORD_73_943298,2025-08-01,PROD_CLO_60,Clothing,1,62.2,62.2
614,ORD_614_324116,2025-08-01,PROD_CLO_71,Clothing,1,99.31,99.31
614,ORD_614_324116,2025-08-01,PROD_BEA_66,Beauty,2,67.49,134.97
150,ORD_150_412071,2025-08-01,PROD_BEA_27,Beauty,1,38.81,38.81
604,ORD_604_121817,2025-08-01,PROD_CLO_21,Clothing,1,68.42,68.42
735,ORD_735_614266,2025-08-01,PROD_CLO_41,Clothing,1,50.75,50.75
604,ORD_604_121817,2025-08-01,PROD_HOM_37,Home & Garden,3,81.99,245.96
174,ORD_174_319036,2025-08-01,PROD_ELE_43,Electronics,1,487.27,487.27
320,ORD_320_208584,2025-08-01,PROD_CLO_50,Clothing,2,60.98,121.97
330,ORD_330_614379,2025-08-01,PROD_CLO_74,Clothing,1,39.01,39.01
134,ORD_134_418897,2025-08-02,PROD_CLO_21,Clothing,1,31.13,31.13
528,ORD_528_537420,2025-08-02,PROD_CLO_63,Clothing,1,89.58,89.58
373,ORD_373_136862,2025-08-02,PROD_SPO_42,Sports,1,34.05,34.05
373,ORD_373_136862,2025-08-02,PROD_BOO_46,Books,1,9.11,9.11
324,ORD_324_476105,2025-08-02,PROD_CLO_58,Clothing,2,46.11,92.23
626,ORD_626_748758,2025-08-02,PROD_BOO_74,Books,1,5.7,5.7
598,ORD_598_398776,2025-08-02,PROD_BEA_16,Beauty,1,70.42,70.42
622,ORD_622_260751,2025-08-02,PROD_CLO_16,Clothing,1,63.09,63.09
528,ORD_528_537420,2025-08-02,PROD_CLO_23,Clothing,1,104.01,104.01
630,ORD_630_616926,2025-08-02,PROD_BOO_65,Books,1,20.47,20.47
630,ORD_630_616926,2025-08-02,PROD_BEA_50,Beauty,1,32.02,32.02
134,ORD_134_418897,2025-08-02,PROD_BEA_22,Beauty,1,32.7,32.7
373,ORD_373_136862,2025-08-02,PROD_ELE_61,Electronics,2,162.42,324.84
722,ORD_722_423896,2025-08-02,PROD_CLO_16,Clothing,1,89.4,89.4
626,ORD_626_748758,2025-08-02,PROD_HOM_70,Home & Garden,1,179.01,179.01
528,ORD_528_727983,2025-08-02,PROD_BEA_47,Beauty,2,25.66,51.32
765,ORD_765_340526,2025-08-02,PROD_ELE_16,Electronics,3,222.43,667.3
134,ORD_134_905077,2025-08-02,PROD_ELE_17,Electronics,1,319.95,319.95
528,ORD_528_727983,2025-08-02,PROD_BOO_75,Books,1,5.0,5.0
134,ORD_134_905077,2025-08-02,PROD_ELE_56,Electronics,2,435.53,871.06
630,ORD_630_616926,2025-08-02,PROD_CLO_66,Clothing,1,97.22,97.22
180,ORD_180_259814,2025-08-02,PROD_CLO_26,Clothing,1,30.48,30.48
100,ORD_100_656379,2025-08-02,PROD_ELE_66,Electronics,1,345.9,345.9
602,ORD_602_554871,2025-08-02,PROD_CLO_69,Clothing,2,24.96,49.92
722,ORD_722_423896,2025-08-02,PROD_BEA_65,Beauty,1,45.82,45.82
223,ORD_223_522419,2025-08-02,PROD_CLO_36,Clothing,1,116.98,116.98
361,ORD_361_329183,2025-08-02,PROD_CLO_74,Clothing,1,58.52,58.52
587,ORD_587_290724,2025-08-02,PROD_SPO_51,Sports,2,62.33,124.66
587,ORD_587_290724,2025-08-02,PROD_ELE_49,Electronics,3,369.1,1107.31
665,ORD_665_386281,2025-08-02,PROD_SPO_49,Sports,2,103.38,206.76
110,ORD_110_485709,2025-08-02,PROD_CLO_37,Clothing,1,55.8,55.8
430,ORD_430_287555,2025-08-02,PROD_CLO_7,Clothing,1,62.05,62.05
430,ORD_430_287555,2025-08-02,PROD_BOO_54,Books,1,14.94,14.94
430,ORD_430_287555,2025-08-02,PROD_SPO_40,Sports,1,151.84,151.84
777,ORD_777_520320,2025-08-02,PROD_SPO_35,Sports,1,56.97,56.97
240,ORD_240_620526,2025-08-02,PROD_CLO_45,Clothing,2,41.41,82.82
240,ORD_240_225245,2025-08-02,PROD_BOO_2,Books,1,14.52,14.52
357,ORD_357_832377,2025-08-02,PROD_BOO_30,Books,1,25.19,25.19
587,ORD_587_290724,2025-08-02,PROD_CLO_74,Clothing,1,47.46,47.46
291,ORD_291_255398,2025-08-02,PROD_HOM_75,Home & Garden,1,75.47,75.47
587,ORD_587_290724,2025-08-02,PROD_CLO_29,Clothing,1,48.55,48.55
431,ORD_431_730421,2025-08-02,PROD_HOM_32,Home & Garden,1,70.03,70.03
30,ORD_30_503906,2025-08-02,PROD_BEA_74,Beauty,3,27.92,83.76
343,ORD_343_245718,2025-08-02,PROD_CLO_30,Clothing,1,105.15,105.15
343,ORD_343_245718,2025-08-02,PROD_BOO_22,Books,1,11.59,11.59
361,ORD_361_329183,2025-08-02,PROD_ELE_35,Electronics,1,119.66,119.66
110,ORD_110_485709,2025-08-02,PROD_BOO_57,Books,3,7.75,23.25
110,ORD_110_485709,2025-08-02,PROD_BEA_74,Beauty,1,24.49,24.49
343,ORD_343_245718,2025-08-02,PROD_BEA_57,Beauty,1,22.82,22.82
343,ORD_343_470040,2025-08-02,PROD_CLO_62,Clothing,1,27.87,27.87
343,ORD_343_470040,2025-08-02,PROD_BEA_63,Beauty,2,41.51,83.02
343,ORD_343_470040,2025-08-02,PROD_CLO_45,Clothing,1,125.24,125.24
343,ORD_343_641455,2025-08-02,PROD_CLO_52,Clothing,1,74.2,74.2
431,ORD_431_730421,2025-08-02,PROD_BOO_1,Books,1,15.39,15.39
58,ORD_58_230394,2025-08-02,PROD_BEA_39,Beauty,1,23.31,23.31
291,ORD_291_255398,2025-08-02,PROD_ELE_73,Electronics,2,279.17,558.35
355,ORD_355_192422,2025-08-02,PROD_ELE_34,Electronics,2,412.42,824.83
580,ORD_580_512064,2025-08-02,PROD_HOM_33,Home & Garden,1,58.06,58.06
1,ORD_1_246316,2025-08-02,PROD_BOO_14,Books,1,16.54,16.54
410,ORD_410_804378,2025-08-02,PROD_BEA_55,Beauty,1,63.03,63.03
410,ORD_410_804378,2025-08-02,PROD_CLO_53,Clothing,2,85.46,170.92
149,ORD_149_711868,2025-08-02,PROD_HOM_62,Home & Garden,1,57.18,57.18
149,ORD_149_711868,2025-08-02,PROD_CLO_22,Clothing,1,64.35,64.35
149,ORD_149_711868,2025-08-02,PROD_CLO_68,Clothing,1,8.1,8.1
777,ORD_777_520320,2025-08-02,PROD_HOM_24,Home & Garden,1,151.1,151.1
41,ORD_41_720859,2025-08-02,PROD_BEA_32,Beauty,1,37.2,37.2
777,ORD_777_520320,2025-08-02,PROD_SPO_27,Sports,2,38.44,76.88
284,ORD_284_104000,2025-08-02,PROD_BEA_55,Beauty,1,40.29,40.29
284,ORD_284_104000,2025-08-02,PROD_HOM_12,Home & Garden,2,48.51,97.03
665,ORD_665_386281,2025-08-02,PROD_BOO_4,Books,1,11.69,11.69
286,ORD_286_279130,2025-08-02,PROD_BOO_38,Books,1,20.6,20.6
286,ORD_286_279130,2025-08-02,PROD_BEA_11,Beauty,2,45.72,91.44
286,ORD_286_279130,2025-08-02,PROD_CLO_61,Clothing,1,22.32,22.32
584,ORD_584_541314,2025-08-02,PROD_BEA_71,Beauty,1,11.81,11.81
407,ORD_407_908348,2025-08-02,PROD_ELE_56,Electronics,1,232.37,232.37
407,ORD_407_908348,2025-08-02,PROD_ELE_45,Electronics,1,172.7,172.7
407,ORD_407_908348,2025-08-02,PROD_CLO_43,Clothing,1,13.26,13.26
425,ORD_425_596864,2025-08-02,PROD_BOO_18,Books,2,14.99,29.98
144,ORD_144_151021,2025-08-02,PROD_CLO_37,Clothing,1,74.1,74.1
348,ORD_348_730025,2025-08-02,PROD_SPO_75,Sports,2,110.83,221.66
348,ORD_348_730025,2025-08-02,PROD_BEA_19,Beauty,1,4.66,4.66
144,ORD_144_151021,2025-08-02,PROD_BEA_7,Beauty,1,37.81,37.81
355,ORD_355_192422,2025-08-02,PROD_CLO_9,Clothing,1,65.67,65.67
584,ORD_584_964446,2025-08-02,PROD_HOM_21,Home & Garden,2,114.58,229.15
437,ORD_437_739008,2025-08-02,PROD_BEA_30,Beauty,1,66.63,66.63
110,ORD_110_485709,2025-08-02,PROD_BOO_60,Books,1,30.12,30.12
437,ORD_437_739008,2025-08-02,PROD_ELE_25,Electronics,1,263.1,263.1
340,ORD_340_516059,2025-08-02,PROD_SPO_2,Sports,1,145.47,145.47
310,ORD_310_194458,2025-08-02,PROD_BOO_66,Books,1,20.35,20.35
340,ORD_340_516059,2025-08-02,PROD_CLO_65,Clothing,1,42.48,42.48
310,ORD_310_194458,2025-08-02,PROD_CLO_10,Clothing,1,64.98,64.98
594,ORD_594_905572,2025-08-02,PROD_ELE_64,Electronics,1,395.97,395.97
547,ORD_547_324411,2025-08-02,PROD_SPO_61,Sports,1,117.72,117.72
547,ORD_547_324411,2025-08-02,PROD_CLO_65,Clothing,1,132.55,132.55
437,ORD_437_739008,2025-08-02,PROD_BEA_38,Beauty,2,27.55,55.11
340,ORD_340_516059,2025-08-02,PROD_SPO_47,Sports,1,97.73,97.73
340,ORD_340_665892,2025-08-02,PROD_BEA_47,Beauty,1,68.93,68.93
206,ORD_206_577450,2025-08-02,PROD_CLO_27,Clothing,2,52.71,105.41
594,ORD_594_905572,2025-08-02,PROD_CLO_43,Clothing,1,32.77,32.77
378,ORD_378_956949,2025-08-02,PROD_BEA_49,Beauty,3,80.2,240.59
340,ORD_340_665892,2025-08-02,PROD_BOO_20,Books,1,10.1,10.1
47,ORD_47_300845,2025-08-02,PROD_SPO_28,Sports,1,49.68,49.68
457,ORD_457_776320,2025-08-02,PROD_BOO_8,Books,1,15.1,15.1
457,ORD_457_776320,2025-08-02,PROD_SPO_12,Sports,2,15.02,30.05
457,ORD_457_776320,2025-08-02,PROD_CLO_28,Clothing,1,25.05,25.05
457,ORD_457_776320,2025-08-02,PROD_SPO_18,Sports,1,129.74,129.74
206,ORD_206_789545,2025-08-02,PROD_CLO_46,Clothing,1,54.22,54.22
457,ORD_457_555844,2025-08-02,PROD_BOO_45,Books,3,4.9,14.7
457,ORD_457_555844,2025-08-02,PROD_HOM_12,Home & Garden,2,102.24,204.47
598,ORD_598_398776,2025-08-02,PROD_BEA_20,Beauty,1,41.58,41.58
457,ORD_457_993916,2025-08-02,PROD_BEA_38,Beauty,1,23.78,23.78
457,ORD_457_993916,2025-08-02,PROD_CLO_8,Clothing,2,7.73,15.46
457,ORD_457_993916,2025-08-02,PROD_CLO_48,Clothing,1,94.87,94.87
340,ORD_340_665892,2025-08-02,PROD_CLO_61,Clothing,1,47.69,47.69
449,ORD_449_467335,2025-08-02,PROD_BOO_71,Books,1,9.26,9.26
594,ORD_594_905572,2025-08-02,PROD_BOO_13,Books,1,9.09,9.09
727,ORD_727_861221,2025-08-02,PROD_ELE_74,Electronics,1,451.16,451.16
58,ORD_58_230394,2025-08-02,PROD_BOO_60,Books,1,5.0,5.0
690,ORD_690_492716,2025-08-02,PROD_ELE_64,Electronics,1,320.52,320.52
295,ORD_295_166938,2025-08-02,PROD_BOO_44,Books,1,6.72,6.72
298,ORD_298_631958,2025-08-02,PROD_HOM_39,Home & Garden,2,97.5,194.99
298,ORD_298_631958,2025-08-02,PROD_CLO_22,Clothing,1,67.2,67.2
298,ORD_298_631958,2025-08-02,PROD_SPO_72,Sports,1,30.83,30.83
300,ORD_300_714015,2025-08-02,PROD_BEA_38,Beauty,2,20.78,41.57
588,ORD_588_346924,2025-08-02,PROD_HOM_58,Home & Garden,1,5.0,5.0
588,ORD_588_346924,2025-08-02,PROD_BOO_32,Books,1,18.22,18.22
300,ORD_300_714015,2025-08-02,PROD_BEA_60,Beauty,1,20.02,20.02
167,ORD_167_311976,2025-08-02,PROD_HOM_74,Home & Garden,1,128.12,128.12
180,ORD_180_259814,2025-08-02,PROD_CLO_43,Clothing,1,46.55,46.55
223,ORD_223_522419,2025-08-02,PROD_BEA_66,Beauty,3,47.74,143.23
695,ORD_695_285006,2025-08-02,PROD_ELE_32,Electronics,1,372.05,372.05
695,ORD_695_285006,2025-08-02,PROD_SPO_39,Sports,1,40.4,40.4
622,ORD_622_260751,2025-08-02,PROD_BOO_48,Books,1,9.75,9.75
300,ORD_300_235691,2025-08-02,PROD_BEA_55,Beauty,2,26.45,52.9
216,ORD_216_918665,2025-08-02,PROD_HOM_73,Home & Garden,1,130.39,130.39
300,ORD_300_235691,2025-08-02,PROD_CLO_56,Clothing,2,24.12,48.23
727,ORD_727_861221,2025-08-02,PROD_BOO_14,Books,1,24.16,24.16
699,ORD_699_270249,2025-08-02,PROD_CLO_25,Clothing,1,98.04,98.04
109,ORD_109_139581,2025-08-02,PROD_BEA_44,Beauty,1,6.9,6.9
216,ORD_216_918665,2025-08-02,PROD_SPO_59,Sports,1,81.62,81.62
348,ORD_348_598985,2025-08-03,PROD_BEA_69,Beauty,1,21.71,21.71
37,ORD_37_498858,2025-08-03,PROD_SPO_62,Sports,2,86.73,173.46
11,ORD_11_559381,2025-08-03,PROD_BOO_67,Books,1,4.53,4.53
603,ORD_603_280077,2025-08-03,PROD_SPO_59,Sports,1,104.74,104.74
336,ORD_336_572536,2025-08-03,PROD_BEA_43,Beauty,2,64.75,129.5
498,ORD_498_801534,2025-08-03,PROD_SPO_40,Sports,1,93.16,93.16
477,ORD_477_897392,2025-08-03,PROD_CLO_38,Clothing,1,68.05,68.05
498,ORD_498_801534,2025-08-03,PROD_BEA_21,Beauty,1,29.0,29.0
136,ORD_136_261684,2025-08-03,PROD_BOO_22,Books,1,15.57,15.57
498,ORD_498_801534,2025-08-03,PROD_CLO_59,Clothing,2,72.36,144.71
607,ORD_607_119011,2025-08-03,PROD_CLO_46,Clothing,2,33.96,67.93
149,ORD_149_961574,2025-08-03,PROD_ELE_32,Electronics,2,738.18,1476.37
471,ORD_471_666893,2025-08-03,PROD_BEA_28,Beauty,1,6.59,6.59
149,ORD_149_961574,2025-08-03,PROD_CLO_5,Clothing,2,50.82,101.64
471,ORD_471_666893,2025-08-03,PROD_HOM_56,Home & Garden,1,69.52,69.52
59,ORD_59_765620,2025-08-03,PROD_BEA_63,Beauty,1,25.72,25.72
477,ORD_477_897392,2025-08-03,PROD_BOO_26,Books,2,32.36,64.73
520,ORD_520_850742,2025-08-03,PROD_BEA_55,Beauty,1,62.89,62.89
603,ORD_603_280077,2025-08-03,PROD_BOO_52,Books,1,34.74,34.74
14,ORD_14_197793,2025-08-03,PROD_BOO_31,Books,1,31.08,31.08
59,ORD_59_765620,2025-08-03,PROD_SPO_12,Sports,1,122.04,122.04
355,ORD_355_911801,2025-08-03,PROD_CLO_51,Clothing,1,26.93,26.93
348,ORD_348_598985,2025-08-03,PROD_SPO_5,Sports,2,89.03,178.07
136,ORD_136_261684,2025-08-03,PROD_SPO_44,Sports,1,115.32,115.32
477,ORD_477_897392,2025-08-03,PROD_ELE_23,Electronics,2,280.67,561.33
668,ORD_668_336444,2025-08-03,PROD_BEA_55,Beauty,1,16.01,16.01
694,ORD_694_314140,2025-08-03,PROD_BEA_23,Beauty,1,59.04,59.04
80,ORD_80_315173,2025-08-03,PROD_HOM_9,Home & Garden,1,74.41,74.41
658,ORD_658_760035,2025-08-03,PROD_BOO_17,Books,1,13.81,13.81
658,ORD_658_760035,2025-08-03,PROD_SPO_36,Sports,1,82.64,82.64
125,ORD_125_825686,2025-08-03,PROD_BOO_64,Books,1,12.25,12.25
295,ORD_295_389913,2025-08-03,PROD_HOM_42,Home & Garden,1,18.89,18.89
588,ORD_588_189903,2025-08-03,PROD_CLO_2,Clothing,2,64.83,129.65
588,ORD_588_189903,2025-08-03,PROD_CLO_61,Clothing,1,76.63,76.63
694,ORD_694_314140,2025-08-03,PROD_SPO_17,Sports,2,40.63,81.26
694,ORD_694_314140,2025-08-03,PROD_ELE_12,Electronics,1,240.22,240.22
719,ORD_719_718722,2025-08-03,PROD_BOO_69,Books,1,26.12,26.12
697,ORD_697_369789,2025-08-03,PROD_BEA_49,Beauty,1,13.51,13.51
216,ORD_216_663723,2025-08-03,PROD_CLO_22,Clothing,1,20.89,20.89
216,ORD_216_663723,2025-08-03,PROD_BEA_37,Beauty,2,19.57,39.13
444,ORD_444_769883,2025-08-03,PROD_ELE_27,Electronics,1,350.38,350.38
210,ORD_210_222629,2025-08-03,PROD_ELE_48,Electronics,1,186.52,186.52
210,ORD_210_222629,2025-08-03,PROD_CLO_24,Clothing,1,50.7,50.7
455,ORD_455_605806,2025-08-03,PROD_HOM_50,Home & Garden,1,123.7,123.7
206,ORD_206_258067,2025-08-03,PROD_BEA_45,Beauty,1,23.78,23.78
638,ORD_638_664271,2025-08-03,PROD_BOO_10,Books,1,11.55,11.55
638,ORD_638_664271,2025-08-03,PROD_BEA_11,Beauty,1,50.9,50.9
754,ORD_754_619577,2025-08-03,PROD_BEA_49,Beauty,1,56.78,56.78
783,ORD_783_857703,2025-08-03,PROD_CLO_49,Clothing,1,81.39,81.39
754,ORD_754_619577,2025-08-03,PROD_BEA_22,Beauty,2,58.06,116.12
292,ORD_292_382507,2025-08-03,PROD_CLO_54,Clothing,1,77.37,77.37
665,ORD_665_751297,2025-08-03,PROD_HOM_44,Home & Garden,1,121.83,121.83
401,ORD_401_430463,2025-08-03,PROD_CLO_71,Clothing,1,85.06,85.06
665,ORD_665_751297,2025-08-03,PROD_CLO_55,Clothing,1,110.33,110.33
111,ORD_111_347231,2025-08-03,PROD_SPO_50,Sports,1,59.32,59.32
